Date,Open,High,Low,Close,Adj Close,Volume
2020-08-04,47.759998,47.970001,47.693001,47.958000,46.381535,7400
2020-08-05,48.320000,48.369999,48.259998,48.342999,46.753868,4400
2020-08-06,48.270000,48.685001,48.224998,48.631001,47.032413,4000
2020-08-07,48.570000,48.700001,48.404999,48.622002,47.023708,2500
2020-08-10,48.696999,48.748001,48.448002,48.743999,47.141697,6600
2020-08-11,48.869999,49.090000,48.264999,48.342999,46.753868,27000
2020-08-12,48.950001,49.259998,48.950001,49.000000,47.389282,61600
2020-08-13,48.830002,49.110001,48.830002,48.900002,47.292568,9200
2020-08-14,48.849998,48.997002,48.849998,48.904999,47.297409,3600
2020-08-17,49.060001,49.119999,49.029999,49.089001,47.475349,5700
2020-08-18,49.119999,49.290001,49.029999,49.150002,47.534344,11400
2020-08-19,49.200001,49.369999,48.990002,48.993000,47.382515,4500
2020-08-20,48.990002,49.210999,48.990002,49.210999,47.593342,2500
2020-08-21,49.259998,49.381001,49.257000,49.368999,47.746151,5100
2020-08-24,49.759998,49.811001,49.650002,49.811001,48.173618,6300
2020-08-25,50.000000,50.119999,49.830002,50.119999,48.472462,6900
2020-08-26,50.125999,50.630001,50.080002,50.540001,48.878658,21900
2020-08-27,50.820000,50.900002,50.525002,50.728001,49.060478,6600
2020-08-28,50.990002,51.027000,50.790001,51.027000,49.349648,4500
2020-08-31,50.990002,51.138000,50.880001,50.880001,49.207485,10400
2020-09-01,50.860001,51.330002,50.860001,51.330002,49.642696,8200
2020-09-02,51.639999,52.160000,51.490002,52.157001,50.442501,4300
2020-09-03,51.720001,51.785000,49.882999,50.266998,48.614632,20700
2020-09-04,50.500000,50.500000,48.889999,49.865002,48.225849,16300
2020-09-08,49.020000,49.020000,48.450001,48.480000,46.886375,9800
2020-09-09,49.250000,49.709999,49.250000,49.497002,47.869953,2200
2020-09-10,49.869999,49.869999,48.500000,48.560001,46.963745,8400
2020-09-11,48.700001,48.889999,48.099998,48.532001,46.936668,3100
2020-09-14,49.000000,49.400002,48.983002,49.207001,47.589474,15700
2020-09-15,49.619999,49.639999,49.327000,49.379002,47.755825,25400
2020-09-16,49.770000,49.770000,49.189999,49.189999,47.573029,6400
2020-09-17,48.860001,48.868999,48.340000,48.653000,47.053684,3500
2020-09-18,48.689999,48.689999,47.700001,48.119999,46.538208,10600
2020-09-21,47.380001,47.709999,46.946999,47.709999,46.141685,21700
2020-09-22,47.939999,48.212002,47.723000,48.212002,46.627186,2900
2020-09-23,47.939999,47.969002,46.959999,47.064999,45.517879,12900
2020-09-24,47.000000,47.439999,46.549999,47.088001,45.699375,6000
2020-09-25,46.930000,47.895000,46.930000,47.828999,46.418518,8200
2020-09-28,48.509998,48.750000,48.320999,48.569000,47.136696,3100
2020-09-29,48.779999,48.779999,48.340000,48.421001,46.993073,8200
2020-09-30,49.029999,49.189999,48.901001,48.903999,47.461823,4800
2020-10-01,49.279999,49.279999,48.889999,49.083000,47.635540,5700
2020-10-02,48.464001,48.938999,48.464001,48.681000,47.245399,6000
2020-10-05,49.029999,49.578999,49.029999,49.520000,48.059650,8300
2020-10-06,49.439999,49.799999,48.759998,48.759998,47.322067,9300
2020-10-07,49.180000,49.810001,49.180000,49.619999,48.156704,2700
2020-10-08,50.270000,50.270000,49.919998,50.150002,48.671078,5500
2020-10-09,50.540001,50.660000,50.410000,50.630001,49.136925,8100
2020-10-12,51.450001,51.576000,50.980000,51.438999,49.922062,4500
2020-10-13,51.349998,51.349998,51.080002,51.080002,49.573647,10900
2020-10-14,51.250000,51.250000,50.680000,50.824001,49.325199,2100
2020-10-15,50.000000,50.700001,50.000000,50.688999,49.194176,1800
2020-10-16,51.070000,51.087002,50.716000,50.716000,49.220379,4800
2020-10-19,50.790001,50.959999,49.750999,49.770000,48.302280,7900
2020-10-20,50.119999,50.618999,50.117001,50.174999,48.695335,5400
2020-10-21,50.330002,50.330002,50.007000,50.051998,48.575958,16000
2020-10-22,51.500000,51.500000,49.955002,50.233002,48.751625,11500
2020-10-23,50.290001,50.410000,50.145000,50.384998,48.899139,4100
2020-10-26,50.060001,50.060001,49.070000,49.540001,48.079071,6700
2020-10-27,49.520000,49.599998,49.426998,49.426998,47.969395,4200
2020-10-28,48.389999,48.389999,47.650002,47.650002,46.244801,8300
2020-10-29,47.686001,48.590000,47.686001,48.320000,46.895042,12200
2020-10-30,48.400002,48.400002,47.189999,47.619999,46.215683,167400
2020-11-02,48.180000,48.299999,47.650002,48.057999,46.640766,5900
2020-11-03,49.060001,49.195000,48.590000,49.089001,47.641365,13400
2020-11-04,50.000000,50.680000,49.700001,50.113998,48.636127,9300
2020-11-05,51.590000,51.590000,51.009998,51.182999,49.673607,5300
2020-11-06,51.080002,51.264999,50.990002,51.167000,49.658085,9700
2020-11-09,53.000000,53.000000,51.671001,51.671001,50.147221,13100
2020-11-10,51.310001,51.590000,51.070000,51.380001,49.864807,8900
2020-11-11,51.688999,51.959999,51.674999,51.919998,50.388878,2100
2020-11-12,51.860001,51.860001,51.220001,51.369999,49.855095,3700
2020-11-13,51.990002,52.130001,51.689999,52.130001,50.592686,2000
2020-11-16,52.549999,52.720001,52.397999,52.720001,51.165291,10800
2020-11-17,52.529999,52.660000,52.389999,52.462002,50.914902,10200
2020-11-18,52.459999,52.570000,51.897999,51.897999,50.367519,46800
2020-11-19,51.959999,52.070000,51.740002,52.049999,50.515041,6700
2020-11-20,52.060001,52.060001,51.736000,51.736000,50.210300,13400
2020-11-23,51.911999,52.110001,51.680000,52.060001,50.524754,10500
2020-11-24,52.360001,52.860001,52.360001,52.827000,51.269131,5800
2020-11-25,52.750000,52.799999,52.689999,52.776001,51.219635,10600
2020-11-27,52.972000,52.972000,52.887001,52.901001,51.340946,1600
2020-11-30,52.930000,52.930000,52.250000,52.620998,51.069202,16600
2020-12-01,53.080002,53.470001,53.080002,53.209999,51.640831,14400
2020-12-02,52.889999,53.360001,52.889999,53.320999,51.748562,56300
2020-12-03,53.310001,53.540001,53.220001,53.220001,51.650536,8400
2020-12-04,53.558998,53.750000,53.558998,53.716000,52.131912,14400
2020-12-07,53.990002,53.990002,53.480000,53.611000,52.030003,9600
2020-12-08,53.349998,53.889999,53.349998,53.849998,52.261959,12000
2020-12-09,53.930000,53.930000,53.183998,53.431999,51.856289,14700
2020-12-10,53.189999,53.430000,53.117001,53.424999,51.849499,14000
2020-12-11,53.160000,53.299999,53.000000,53.264000,51.693241,9800
2020-12-14,53.759998,53.790001,53.125999,53.176998,51.608807,14900
2020-12-15,53.470001,53.810001,53.400002,53.804001,52.217319,8400
2020-12-16,53.770000,54.070999,53.730000,53.889999,52.300785,8100
2020-12-17,54.330002,54.330002,54.095001,54.259998,52.659870,8300
2020-12-18,54.299999,54.299999,53.730000,54.103001,52.507507,6200
2020-12-21,53.571999,53.999001,53.169998,53.930000,52.339600,9700
2020-12-22,53.970001,54.009998,53.750000,53.855999,52.267784,14900
2020-12-23,54.090000,54.230000,54.000000,54.009998,52.417236,14300
2020-12-24,54.090000,54.090000,53.669998,53.910000,52.505871,6000
2020-12-28,54.171001,54.419998,54.171001,54.313999,52.899349,13700
2020-12-29,54.540001,54.540001,54.129002,54.176998,52.765919,12200
2020-12-30,54.459000,54.459000,54.180000,54.264999,52.851627,23400
2020-12-31,54.310001,54.450001,54.144001,54.450001,53.031811,6300
2021-01-04,54.750000,54.750000,53.259998,53.779999,52.379257,15800
2021-01-05,53.946999,54.250000,53.730000,54.105999,52.696766,13500
2021-01-06,54.040001,54.869999,53.770000,54.403000,52.986034,16600
2021-01-07,54.845001,55.180000,54.820000,55.098000,53.662933,2600
2021-01-08,55.389999,55.389999,55.000000,55.340000,53.898624,6000
2021-01-11,55.250000,55.279999,54.990002,55.021999,53.588905,6300
2021-01-12,55.459999,55.459999,54.669998,54.950001,53.518784,37300
2021-01-13,54.869999,55.340000,54.869999,55.119999,53.684357,71300
2021-01-14,55.360001,55.360001,54.946999,54.946999,53.515865,19800
2021-01-15,54.820000,54.820000,54.450001,54.560001,53.138947,18000
2021-01-19,55.240002,55.240002,54.770000,54.999001,53.566509,8800
2021-01-20,55.299999,55.910000,55.299999,55.792999,54.339821,21000
2021-01-21,56.040001,56.040001,55.689999,55.820000,54.366127,15100
2021-01-22,55.610001,55.761002,55.450001,55.740002,54.288212,7100
2021-01-25,55.813999,55.813999,54.970001,55.730000,54.278473,12200
2021-01-26,55.910000,55.910000,55.676998,55.709999,54.258991,5600
2021-01-27,55.049999,55.049999,54.060001,54.276001,52.862339,6100
2021-01-28,54.990002,55.470001,54.740002,54.740002,53.314255,11300
2021-01-29,54.669998,54.669998,53.500000,53.820000,52.418217,173400
2021-02-01,54.459999,54.700001,53.980000,54.529999,53.109730,4100
2021-02-02,55.299999,55.599998,55.299999,55.404999,53.961933,7900
2021-02-03,55.599998,55.650002,55.500000,55.500000,54.054459,14500
2021-02-04,55.799999,56.029999,55.799999,56.011002,54.552151,7300
2021-02-05,56.325001,56.438000,56.290001,56.321999,54.855053,6000
2021-02-08,56.590000,56.709999,56.509998,56.701000,55.224178,5800
2021-02-09,56.700001,56.840000,56.660000,56.770000,55.291382,15900
2021-02-10,56.889999,56.959999,56.459999,56.689999,55.213467,12200
2021-02-11,56.970001,56.970001,56.634998,56.910000,55.427738,15900
2021-02-12,57.099998,57.099998,56.810001,57.092999,55.605972,5700
2021-02-16,57.560001,57.560001,57.060001,57.060001,55.573830,15000
2021-02-17,56.790001,57.169998,56.779999,57.169998,55.680962,11900
2021-02-18,56.679001,57.169998,56.619999,56.950001,55.466698,26000
2021-02-19,57.540001,57.540001,56.776001,56.776001,55.297230,7000
2021-02-22,56.700001,56.752998,56.470001,56.500000,55.028416,9500
2021-02-23,56.000000,56.702000,55.790001,56.580002,55.106331,31200
2021-02-24,56.470001,57.110001,56.369999,57.087002,55.600128,5900
2021-02-25,57.009998,57.009998,55.619999,55.830002,54.375870,17500
2021-02-26,56.369999,56.369999,55.604000,55.658001,54.208347,2900
2021-03-01,56.459999,56.869999,56.325001,56.730000,55.252422,15400
2021-03-02,56.709999,56.799999,56.290001,56.290001,54.823883,11200
2021-03-03,56.360001,56.360001,55.681000,55.681000,54.230751,21600
2021-03-04,55.209999,55.737999,54.270000,54.990002,53.557743,9500
2021-03-05,55.240002,55.990002,54.450001,55.930000,54.473255,8100
2021-03-08,56.189999,56.610001,55.790001,55.790001,54.336906,30000
2021-03-09,56.470001,56.828999,56.270000,56.450001,54.979717,7800
2021-03-10,56.849998,57.009998,56.695000,56.750000,55.271908,5000
2021-03-11,57.110001,57.639999,57.110001,57.376999,55.882572,9400
2021-03-12,57.380001,57.469002,57.143002,57.469002,55.972183,3800
2021-03-15,57.490002,57.801998,57.349998,57.801998,56.296501,10200
2021-03-16,58.005001,58.020000,57.680000,57.800999,56.295525,9500
2021-03-17,57.730000,58.090000,57.455002,57.868999,56.361759,10800
2021-03-18,57.549999,57.849998,57.119999,57.119999,55.632267,14800
2021-03-19,57.439999,57.439999,57.040001,57.070000,55.583569,9000
2021-03-22,57.220001,57.610001,57.220001,57.430000,55.934196,16900
2021-03-23,57.689999,57.689999,56.840000,56.930000,55.447220,10200
2021-03-24,57.259998,57.270000,56.719002,56.719002,55.241714,9400
2021-03-25,56.419998,56.818001,56.215000,56.793999,55.485950,2100
2021-03-26,57.000000,57.618000,57.000000,57.618000,56.290974,4900
2021-03-29,57.509998,57.752998,57.279999,57.653999,56.326145,3300
2021-03-30,57.485001,57.650002,57.410000,57.450001,56.126846,4900
2021-03-31,57.770000,57.965000,57.669998,57.748001,56.417980,9500
2021-04-01,57.910000,58.382999,57.910000,58.382999,57.038357,15500
2021-04-05,58.610001,59.230000,58.610001,59.110001,57.748615,15200
2021-04-06,59.224998,59.242001,59.080002,59.080002,57.719307,4800
2021-04-07,59.195000,59.320000,59.123001,59.285000,57.919579,14400
2021-04-08,59.470001,59.590000,59.410000,59.513000,58.142334,13200
2021-04-09,59.580002,60.070000,59.580002,60.070000,58.686504,1900
2021-04-12,59.830002,60.049999,59.810001,59.966000,58.584900,13200
2021-04-13,60.060001,60.160000,59.943001,60.090000,58.706039,5200
2021-04-14,60.000000,60.220001,59.853001,59.853001,58.474503,6100
2021-04-15,60.349998,60.610001,60.349998,60.610001,59.214069,4800
2021-04-16,60.660000,60.799999,60.610001,60.741001,59.342049,4000
2021-04-19,60.560001,60.560001,60.415001,60.430000,59.038208,1700
2021-04-20,60.360001,60.400002,59.840000,60.080002,58.696278,18100
2021-04-21,59.905998,60.610001,59.905998,60.610001,59.214069,15000
2021-04-22,60.349998,60.660000,59.955002,60.049999,58.666962,23400
2021-04-23,60.189999,60.834999,60.189999,60.638000,59.241421,2700
2021-04-26,60.820000,60.820000,60.681000,60.714001,59.315670,5300
2021-04-27,60.700001,60.910000,60.700001,60.810001,59.409458,14400
2021-04-28,60.865002,60.980000,60.768002,60.768002,59.368427,6300
2021-04-29,61.150002,61.230000,60.779999,61.188000,59.778751,13400
2021-04-30,60.799999,60.840000,60.639999,60.667999,59.270725,4500
2021-05-03,60.849998,61.099998,60.840000,60.840000,59.438766,23800
2021-05-04,60.590000,60.590000,60.029999,60.529999,59.135914,6700
2021-05-05,60.639999,60.810001,60.430000,60.477001,59.084129,8100
2021-05-06,60.299999,60.950001,60.270000,60.950001,59.546238,13900
2021-05-07,61.340000,61.529999,61.340000,61.500000,60.083569,6800
2021-05-10,61.400002,61.540001,60.889999,60.889999,59.487614,8100
